ano_letivo,ra,nome,ano_nasc,idade,genero,pedra
2021,RA-188,Aluno-188,2008,13,Masculino,Ametista
2021,RA-189,Aluno-189,2008,13,Masculino,Ametista
2021,RA-191,Aluno-191,2009,12,Masculino,Topazio
2021,RA-192,Aluno-192,2007,14,Masculino,Quartzo
2021,RA-193,Aluno-193,2010,11,Masculino,Topazio
2021,RA-195,Aluno-195,2009,12,Feminino,Ametista
2021,RA-196,Aluno-196,2010,11,Masculino,Topazio
2021,RA-197,Aluno-197,2009,12,Feminino,Topazio
2021,RA-198,Aluno-198,2009,12,Masculino,Quartzo
2021,RA-200,Aluno-200,2007,14,Masculino,Quartzo
2021,RA-201,Aluno-201,2007,14,Feminino,Agata
2021,RA-202,Aluno-202,2008,13,Feminino,Ametista
2021,RA-203,Aluno-203,2008,13,Feminino,Ametista
2021,RA-204,Aluno-204,2009,12,Feminino,Ametista
2021,RA-205,Aluno-205,2008,13,Masculino,Ametista
2021,RA-207,Aluno-207,2006,15,Masculino,Agata
2021,RA-208,Aluno-208,2008,13,Masculino,Agata
2021,RA-209,Aluno-209,2008,13,Masculino,Quartzo
2021,RA-211,Aluno-211,2009,12,Masculino,Topazio
2021,RA-215,Aluno-215,2009,12,Feminino,Agata
2021,RA-216,Aluno-216,2009,12,Feminino,Agata
2021,RA-217,Aluno-217,2007,14,Feminino,Ametista
2021,RA-219,Aluno-219,2006,15,Masculino,Agata
2021,RA-222,Aluno-222,2007,14,Feminino,Ametista
2021,RA-224,Aluno-224,2009,12,Masculino,Agata
2021,RA-228,Aluno-228,2007,14,Feminino,Quartzo
2021,RA-238,Aluno-238,2008,13,Feminino,Agata
2021,RA-239,Aluno-239,2007,14,Feminino,Quartzo
2021,RA-240,Aluno-240,2009,12,Feminino,Ametista
2021,RA-241,Aluno-241,2008,13,Masculino,Topazio
2021,RA-242,Aluno-242,2009,12,Masculino,Ametista
2021,RA-244,Aluno-244,2010,11,Feminino,Topazio
2021,RA-245,Aluno-245,2008,13,Masculino,Topazio
2021,RA-247,Aluno-247,2009,12,Feminino,Agata
2021,RA-249,Aluno-249,2008,13,Masculino,Agata
2021,RA-251,Aluno-251,2007,14,Masculino,Ametista
2021,RA-252,Aluno-252,2008,13,Masculino,Quartzo
2021,RA-253,Aluno-253,2007,14,Masculino,Agata
2021,RA-254,Aluno-254,2008,13,Masculino,Ametista
2021,RA-255,Aluno-255,2008,13,Masculino,Quartzo
2021,RA-256,Aluno-256,2010,11,Feminino,Ametista
2021,RA-257,Aluno-257,2008,13,Feminino,Ametista
2021,RA-258,Aluno-258,2010,11,Feminino,Topazio
2021,RA-259,Aluno-259,2006,15,Masculino,Quartzo
2021,RA-260,Aluno-260,2009,12,Feminino,Ametista
2021,RA-261,Aluno-261,2008,13,Feminino,Quartzo
2021,RA-262,Aluno-262,2007,14,Masculino,Quartzo
2021,RA-263,Aluno-263,2007,14,Feminino,Quartzo
2021,RA-265,Aluno-265,2009,12,Masculino,Ametista
2021,RA-266,Aluno-266,2006,15,Feminino,Quartzo
2021,RA-267,Aluno-267,2007,14,Feminino,Quartzo
2021,RA-268,Aluno-268,2008,13,Feminino,Agata
2021,RA-270,Aluno-270,2009,12,Feminino,Topazio
2021,RA-272,Aluno-272,2008,13,Masculino,Agata
2021,RA-273,Aluno-273,2008,13,Feminino,Ametista
2021,RA-274,Aluno-274,2011,10,Feminino,Topazio
2021,RA-275,Aluno-275,2007,14,Masculino,Agata
2021,RA-276,Aluno-276,2008,13,Feminino,Quartzo
2021,RA-277,Aluno-277,2008,13,Masculino,Ametista
2021,RA-278,Aluno-278,2010,11,Masculino,Topazio
2021,RA-279,Aluno-279,2009,12,Masculino,Topazio
2021,RA-280,Aluno-280,2009,12,Feminino,Topazio
2021,RA-281,Aluno-281,2009,12,Feminino,Agata
2021,RA-282,Aluno-282,2009,12,Feminino,Agata
2021,RA-283,Aluno-283,2008,13,Masculino,Agata
2021,RA-285,Aluno-285,2006,15,Feminino,Quartzo
2021,RA-289,Aluno-289,2008,13,Feminino,Quartzo
2021,RA-298,Aluno-298,2009,12,Masculino,Agata
2021,RA-299,Aluno-299,2009,12,Feminino,Ametista
2021,RA-301,Aluno-301,2009,12,Feminino,Ametista
2021,RA-303,Aluno-303,2008,13,Masculino,Agata
2021,RA-304,Aluno-304,2007,14,Masculino,Agata
2021,RA-305,Aluno-305,2008,13,Masculino,Agata
2021,RA-306,Aluno-306,2008,13,Feminino,Ametista
2021,RA-308,Aluno-308,2009,12,Masculino,Ametista
2021,RA-317,Aluno-317,2009,12,Masculino,Ametista
2021,RA-318,Aluno-318,2008,13,Feminino,Ametista
2021,RA-327,Aluno-327,2011,10,Masculino,Ametista
2021,RA-328,Aluno-328,2010,11,Masculino,Ametista
2021,RA-329,Aluno-329,2011,10,Masculino,Agata
2021,RA-330,Aluno-330,2008,13,Feminino,Agata
2021,RA-331,Aluno-331,2010,11,Feminino,Ametista
2021,RA-332,Aluno-332,2009,12,Masculino,Ametista
2021,RA-333,Aluno-333,2008,13,Masculino,Quartzo
2021,RA-334,Aluno-334,2011,10,Feminino,Topazio
2021,RA-336,Aluno-336,2009,12,Masculino,Agata
2021,RA-338,Aluno-338,2010,11,Masculino,Ametista
2021,RA-339,Aluno-339,2011,10,Feminino,Ametista
2021,RA-340,Aluno-340,2011,10,Masculino,Agata
2021,RA-342,Aluno-342,2008,13,Feminino,Quartzo
2021,RA-343,Aluno-343,2008,13,Masculino,Quartzo
2021,RA-344,Aluno-344,2011,10,Masculino,Ametista
2021,RA-345,Aluno-345,2009,12,Masculino,Ametista
2021,RA-347,Aluno-347,2010,11,Feminino,Ametista
2021,RA-349,Aluno-349,2010,11,Masculino,Ametista
2021,RA-352,Aluno-352,2011,10,Masculino,Ametista
2021,RA-354,Aluno-354,2009,12,Feminino,Agata
2021,RA-355,Aluno-355,2010,11,Feminino,Quartzo
2021,RA-356,Aluno-356,2010,11,Masculino,Topazio
2021,RA-359,Aluno-359,2010,11,Feminino,Agata
2021,RA-360,Aluno-360,2010,11,Feminino,Agata
2021,RA-362,Aluno-362,2010,11,Feminino,Quartzo
2021,RA-364,Aluno-364,2011,10,Masculino,Topazio
2021,RA-367,Aluno-367,2010,11,Feminino,Ametista
2021,RA-368,Aluno-368,2009,12,Masculino,Ametista
2021,RA-370,Aluno-370,2010,11,Feminino,Ametista
2021,RA-372,Aluno-372,2012,9,Masculino,Topazio
2021,RA-374,Aluno-374,2010,11,Feminino,Agata
2021,RA-375,Aluno-375,2011,10,Masculino,Topazio
2021,RA-376,Aluno-376,2010,11,Feminino,Agata
2021,RA-377,Aluno-377,2010,11,Feminino,Quartzo
2021,RA-378,Aluno-378,2010,11,Masculino,Agata
2021,RA-380,Aluno-380,2009,12,Masculino,Quartzo
2021,RA-381,Aluno-381,2009,12,Masculino,Agata
2021,RA-382,Aluno-382,2008,13,Masculino,Agata
2021,RA-383,Aluno-383,2011,10,Masculino,Ametista
2021,RA-384,Aluno-384,2010,11,Feminino,Ametista
2021,RA-386,Aluno-386,2009,12,Masculino,Agata
2021,RA-387,Aluno-387,2009,12,Masculino,Agata
2021,RA-388,Aluno-388,2008,13,Feminino,Agata
2021,RA-389,Aluno-389,2011,10,Masculino,Agata
2021,RA-393,Aluno-393,2006,15,Feminino,Quartzo
2021,RA-395,Aluno-395,2011,10,Feminino,Topazio
2021,RA-397,Aluno-397,2008,13,Feminino,Quartzo
2021,RA-400,Aluno-400,2008,13,Masculino,Quartzo
2021,RA-401,Aluno-401,2010,11,Feminino,Quartzo
2021,RA-402,Aluno-402,2010,11,Feminino,Agata
2021,RA-403,Aluno-403,2010,11,Masculino,Ametista
2021,RA-404,Aluno-404,2010,11,Feminino,Agata
2021,RA-405,Aluno-405,2009,12,Masculino,Quartzo
2021,RA-406,Aluno-406,2009,12,Feminino,Ametista
2021,RA-410,Aluno-410,2008,13,Masculino,Quartzo
2021,RA-411,Aluno-411,2010,11,Feminino,Ametista
2021,RA-412,Aluno-412,2010,11,Feminino,Agata
2021,RA-414,Aluno-414,2010,11,Feminino,Agata
2021,RA-415,Aluno-415,2011,10,Feminino,Ametista
2021,RA-416,Aluno-416,2010,11,Masculino,Ametista
2021,RA-418,Aluno-418,2012,9,Feminino,Topazio
2021,RA-419,Aluno-419,2010,11,Feminino,Ametista
2021,RA-420,Aluno-420,2011,10,Feminino,Ametista
2021,RA-421,Aluno-421,2011,10,Masculino,Topazio
2021,RA-429,Aluno-429,2009,12,Masculino,Quartzo
2021,RA-432,Aluno-432,2008,13,Feminino,Quartzo
2021,RA-441,Aluno-441,2011,10,Feminino,Topazio
2021,RA-443,Aluno-443,2009,12,Feminino,Ametista
2021,RA-444,Aluno-444,2011,10,Masculino,Ametista
2021,RA-446,Aluno-446,2009,12,Feminino,Quartzo
2021,RA-450,Aluno-450,2009,12,Masculino,Agata
2021,RA-451,Aluno-451,2009,12,Feminino,Quartzo
2021,RA-452,Aluno-452,2009,12,Feminino,Ametista
2021,RA-454,Aluno-454,2008,13,Masculino,Agata
2021,RA-458,Aluno-458,2009,12,Masculino,Quartzo
2021,RA-459,Aluno-459,2010,11,Masculino,Ametista
2021,RA-461,Aluno-461,2010,11,Feminino,Ametista
2021,RA-463,Aluno-463,2010,11,Feminino,Quartzo
2021,RA-465,Aluno-465,2011,10,Masculino,Ametista
2021,RA-470,Aluno-470,2009,12,Feminino,Ametista
2021,RA-471,Aluno-471,2009,12,Feminino,Agata
2021,RA-473,Aluno-473,2010,11,Masculino,Ametista
2021,RA-474,Aluno-474,2009,12,Masculino,Ametista
2021,RA-476,Aluno-476,2010,11,Feminino,Ametista
2021,RA-478,Aluno-478,2010,11,Feminino,Ametista
2021,RA-479,Aluno-479,2012,9,Masculino,Topazio
2021,RA-480,Aluno-480,2012,9,Feminino,Ametista
2021,RA-481,Aluno-481,2013,8,Masculino,Topazio
2021,RA-482,Aluno-482,2011,10,Masculino,Ametista
2021,RA-483,Aluno-483,2011,10,Feminino,Agata
2021,RA-485,Aluno-485,2012,9,Masculino,Agata
2021,RA-486,Aluno-486,2012,9,Feminino,Topazio
2021,RA-487,Aluno-487,2012,9,Feminino,Topazio
2021,RA-493,Aluno-493,2013,8,Feminino,Topazio
2021,RA-496,Aluno-496,2011,10,Masculino,Quartzo
2021,RA-497,Aluno-497,2009,12,Feminino,Quartzo
2021,RA-498,Aluno-498,2011,10,Feminino,Agata
2021,RA-499,Aluno-499,2012,9,Masculino,Ametista
2021,RA-500,Aluno-500,2012,9,Feminino,Topazio
2021,RA-501,Aluno-501,2013,8,Masculino,Topazio
2021,RA-502,Aluno-502,2014,7,Feminino,Topazio
2021,RA-503,Aluno-503,2012,9,Masculino,Topazio
2021,RA-504,Aluno-504,2013,8,Feminino,Topazio
2021,RA-505,Aluno-505,2011,10,Feminino,Ametista
2021,RA-506,Aluno-506,2010,11,Masculino,Agata
2021,RA-507,Aluno-507,2011,10,Feminino,Agata
2021,RA-509,Aluno-509,2010,11,Feminino,Agata
2021,RA-513,Aluno-513,2013,8,Masculino,Topazio
2021,RA-516,Aluno-516,2013,8,Masculino,Topazio
2021,RA-517,Aluno-517,2010,11,Feminino,Agata
2021,RA-522,Aluno-522,2013,8,Masculino,Topazio
2021,RA-524,Aluno-524,2011,10,Masculino,Ametista
2021,RA-525,Aluno-525,2011,10,Feminino,Agata
2021,RA-528,Aluno-528,2011,10,Masculino,Ametista
2021,RA-529,Aluno-529,2010,11,Masculino,Ametista
2021,RA-530,Aluno-530,2012,9,Masculino,Topazio
2021,RA-534,Aluno-534,2010,11,Feminino,Ametista
2021,RA-535,Aluno-535,2012,9,Feminino,Ametista
2021,RA-536,Aluno-536,2012,9,Feminino,Ametista
2021,RA-540,Aluno-540,2012,9,Feminino,Topazio
2021,RA-542,Aluno-542,2011,10,Feminino,Agata
2021,RA-545,Aluno-545,2009,12,Masculino,Agata
2021,RA-546,Aluno-546,2011,10,Feminino,Quartzo
2021,RA-547,Aluno-547,2011,10,Feminino,Agata
2021,RA-548,Aluno-548,2010,11,Masculino,Ametista
2021,RA-549,Aluno-549,2012,9,Masculino,Ametista
2021,RA-551,Aluno-551,2010,11,Feminino,Ametista
2021,RA-553,Aluno-553,2011,10,Feminino,Ametista
2021,RA-554,Aluno-554,2010,11,Masculino,Quartzo
2021,RA-555,Aluno-555,2010,11,Masculino,Ametista
2021,RA-556,Aluno-556,2011,10,Feminino,Ametista
2021,RA-557,Aluno-557,2012,9,Masculino,Topazio
2021,RA-559,Aluno-559,2011,10,Masculino,Ametista
2021,RA-560,Aluno-560,2011,10,Masculino,Quartzo
2021,RA-562,Aluno-562,2011,10,Feminino,Ametista
2021,RA-563,Aluno-563,2011,10,Feminino,Ametista
2021,RA-564,Aluno-564,2009,12,Masculino,Quartzo
2021,RA-567,Aluno-567,2011,10,Masculino,Quartzo
2021,RA-568,Aluno-568,2008,13,Masculino,Ametista
2021,RA-569,Aluno-569,2010,11,Feminino,Ametista
2021,RA-570,Aluno-570,2012,9,Feminino,Agata
2021,RA-571,Aluno-571,2011,10,Feminino,Ametista
2021,RA-573,Aluno-573,2011,10,Masculino,Topazio
2021,RA-575,Aluno-575,2010,11,Masculino,Ametista
2021,RA-578,Aluno-578,2012,9,Masculino,Topazio
2021,RA-580,Aluno-580,2012,9,Feminino,Ametista
2021,RA-581,Aluno-581,2012,9,Masculino,Ametista
2021,RA-583,Aluno-583,2010,11,Feminino,Ametista
2021,RA-584,Aluno-584,2012,9,Feminino,Ametista
2021,RA-585,Aluno-585,2013,8,Feminino,Topazio
2021,RA-586,Aluno-586,2012,9,Feminino,Topazio
2021,RA-588,Aluno-588,2013,8,Feminino,Topazio
2021,RA-590,Aluno-590,2012,9,Feminino,Agata
2021,RA-591,Aluno-591,2011,10,Masculino,Ametista
2021,RA-592,Aluno-592,2012,9,Feminino,Ametista
2021,RA-593,Aluno-593,2012,9,Feminino,Topazio
2021,RA-595,Aluno-595,2010,11,Masculino,Ametista
2021,RA-596,Aluno-596,2013,8,Feminino,Topazio
2021,RA-600,Aluno-600,2013,8,Feminino,Ametista
2021,RA-601,Aluno-601,2014,7,Masculino,Topazio
2021,RA-602,Aluno-602,2011,10,Masculino,Ametista
2021,RA-604,Aluno-604,2012,9,Feminino,Ametista
2021,RA-605,Aluno-605,2010,11,Feminino,Ametista
2021,RA-609,Aluno-609,2011,10,Masculino,Agata
2021,RA-611,Aluno-611,2010,11,Masculino,Ametista
2021,RA-612,Aluno-612,2012,9,Feminino,Topazio
2021,RA-613,Aluno-613,2009,12,Masculino,Ametista
2021,RA-614,Aluno-614,2010,11,Masculino,Topazio
2021,RA-615,Aluno-615,2013,8,Feminino,Topazio
2021,RA-616,Aluno-616,2010,11,Masculino,Ametista
2021,RA-617,Aluno-617,2011,10,Feminino,Ametista
2021,RA-618,Aluno-618,2009,12,Masculino,Ametista
2021,RA-619,Aluno-619,2011,10,Feminino,Ametista
2021,RA-620,Aluno-620,2010,11,Masculino,Ametista
2021,RA-621,Aluno-621,2012,9,Masculino,Topazio
2021,RA-622,Aluno-622,2010,11,Feminino,Quartzo
2021,RA-626,Aluno-626,2011,10,Masculino,Agata
2021,RA-633,Aluno-633,2011,10,Feminino,Agata
2021,RA-637,Aluno-637,2012,9,Feminino,Topazio
2021,RA-638,Aluno-638,2013,8,Feminino,Ametista
2021,RA-639,Aluno-639,2012,9,Feminino,Ametista
2021,RA-642,Aluno-642,2012,9,Feminino,Topazio
2021,RA-644,Aluno-644,2011,10,Feminino,Ametista
2021,RA-646,Aluno-646,2009,12,Masculino,Ametista
2021,RA-648,Aluno-648,2010,11,Masculino,Ametista
2021,RA-649,Aluno-649,2010,11,Feminino,Ametista
2021,RA-650,Aluno-650,2011,10,Feminino,Ametista
2021,RA-655,Aluno-655,2010,11,Feminino,Ametista
2021,RA-656,Aluno-656,2011,10,Feminino,Ametista
2021,RA-657,Aluno-657,2010,11,Feminino,Ametista
2021,RA-660,Aluno-660,2013,8,Feminino,Topazio
2021,RA-667,Aluno-667,2011,10,Masculino,Ametista
2021,RA-671,Aluno-671,2013,8,Masculino,Ametista
2021,RA-672,Aluno-672,2013,8,Feminino,Ametista
2021,RA-676,Aluno-676,2013,8,Masculino,Topazio
2021,RA-677,Aluno-677,2014,7,Feminino,Ametista
2021,RA-679,Aluno-679,2012,9,Masculino,Ametista
2021,RA-680,Aluno-680,2012,9,Feminino,Ametista
2021,RA-692,Aluno-692,2013,8,Feminino,Ametista
2021,RA-695,Aluno-695,2014,7,Feminino,Agata
2021,RA-696,Aluno-696,2013,8,Feminino,Ametista
2021,RA-697,Aluno-697,2011,10,Masculino,Ametista
2021,RA-698,Aluno-698,2013,8,Masculino,Ametista
2021,RA-701,Aluno-701,2012,9,Masculino,Ametista
2021,RA-703,Aluno-703,2012,9,Masculino,Quartzo
2021,RA-706,Aluno-706,2012,9,Feminino,Agata
2021,RA-707,Aluno-707,2012,9,Feminino,Agata
2021,RA-708,Aluno-708,2013,8,Masculino,Topazio
2021,RA-710,Aluno-710,2012,9,Masculino,Ametista
2021,RA-712,Aluno-712,2011,10,Masculino,Quartzo
2021,RA-713,Aluno-713,2013,8,Masculino,Ametista
2021,RA-714,Aluno-714,2011,10,Masculino,Ametista
2021,RA-717,Aluno-717,2012,9,Feminino,Ametista
2021,RA-719,Aluno-719,2012,9,Feminino,Quartzo
2021,RA-720,Aluno-720,2013,8,Feminino,Ametista
2021,RA-721,Aluno-721,2014,7,Feminino,Topazio
2021,RA-722,Aluno-722,2013,8,Feminino,Topazio
2021,RA-730,Aluno-730,2012,9,Feminino,Ametista
2021,RA-731,Aluno-731,2012,9,Feminino,Agata
2021,RA-735,Aluno-735,2012,9,Feminino,Ametista
2021,RA-745,Aluno-745,2013,8,Masculino,Topazio
2021,RA-750,Aluno-750,2012,9,Masculino,Agata
2021,RA-759,Aluno-759,2012,9,Feminino,Agata
2021,RA-760,Aluno-760,2011,10,Masculino,Ametista
2021,RA-763,Aluno-763,2012,9,Feminino,Agata
2021,RA-766,Aluno-766,2011,10,Feminino,Ametista
2021,RA-767,Aluno-767,2012,9,Masculino,Ametista
2021,RA-768,Aluno-768,2012,9,Feminino,Ametista
2021,RA-772,Aluno-772,2011,10,Masculino,Quartzo
2021,RA-775,Aluno-775,2012,9,Masculino,Agata
2021,RA-778,Aluno-778,2013,8,Feminino,Topazio
2021,RA-781,Aluno-781,2013,8,Feminino,Topazio
2021,RA-783,Aluno-783,2014,7,Masculino,Ametista
2021,RA-786,Aluno-786,2011,10,Masculino,Quartzo
2021,RA-788,Aluno-788,2014,7,Masculino,Topazio
2021,RA-797,Aluno-797,2012,9,Masculino,Agata
2021,RA-802,Aluno-802,2013,8,Masculino,Ametista
2021,RA-805,Aluno-805,2014,7,Masculino,Ametista
2021,RA-810,Aluno-810,2014,7,Masculino,Ametista
2021,RA-811,Aluno-811,2013,8,Feminino,Agata
2021,RA-823,Aluno-823,2012,9,Feminino,Agata
2021,RA-825,Aluno-825,2013,8,Feminino,Topazio
2022,RA-1,Aluno-1,2003,19,Feminino,Quartzo
2022,RA-2,Aluno-2,2005,17,Feminino,Ametista
2022,RA-3,Aluno-3,2005,17,Feminino,Agata
2022,RA-4,Aluno-4,2005,17,Masculino,Quartzo
2022,RA-5,Aluno-5,2005,17,Feminino,Ametista
2022,RA-6,Aluno-6,2004,18,Feminino,Quartzo
2022,RA-7,Aluno-7,2004,18,Masculino,Agata
2022,RA-8,Aluno-8,2002,20,Feminino,Quartzo
2022,RA-9,Aluno-9,2004,18,Feminino,Topazio
2022,RA-10,Aluno-10,2004,18,Feminino,Quartzo
2022,RA-11,Aluno-11,2004,18,Feminino,Quartzo
2022,RA-12,Aluno-12,2005,17,Feminino,Quartzo
2022,RA-13,Aluno-13,2004,18,Masculino,Agata
2022,RA-14,Aluno-14,2001,21,Masculino,Agata
2022,RA-15,Aluno-15,2004,18,Masculino,Ametista
2022,RA-16,Aluno-16,2003,19,Masculino,Agata
2022,RA-17,Aluno-17,2002,20,Masculino,Topazio
2022,RA-18,Aluno-18,2003,19,Masculino,Ametista
2022,RA-19,Aluno-19,2003,19,Feminino,Ametista
2022,RA-20,Aluno-20,2003,19,Feminino,Ametista
2022,RA-21,Aluno-21,2004,18,Masculino,Agata
2022,RA-22,Aluno-22,2005,17,Feminino,Ametista
2022,RA-23,Aluno-23,2005,17,Masculino,Ametista
2022,RA-24,Aluno-24,2005,17,Feminino,Topazio
2022,RA-25,Aluno-25,2005,17,Feminino,Ametista
2022,RA-26,Aluno-26,2005,17,Masculino,Topazio
2022,RA-27,Aluno-27,2005,17,Masculino,Ametista
2022,RA-28,Aluno-28,2005,17,Feminino,Agata
2022,RA-29,Aluno-29,2005,17,Masculino,Quartzo
2022,RA-30,Aluno-30,2006,16,Feminino,Ametista
2022,RA-31,Aluno-31,2005,17,Feminino,Topazio
2022,RA-32,Aluno-32,2006,16,Feminino,Ametista
2022,RA-33,Aluno-33,2005,17,Feminino,Quartzo
2022,RA-34,Aluno-34,2005,17,Masculino,Agata
2022,RA-35,Aluno-35,2005,17,Feminino,Topazio
2022,RA-36,Aluno-36,2005,17,Feminino,Ametista
2022,RA-37,Aluno-37,2005,17,Feminino,Quartzo
2022,RA-38,Aluno-38,2005,17,Feminino,Topazio
2022,RA-39,Aluno-39,2006,16,Feminino,Agata
2022,RA-40,Aluno-40,2006,16,Feminino,Ametista
2022,RA-41,Aluno-41,2005,17,Masculino,Quartzo
2022,RA-42,Aluno-42,2007,15,Masculino,Agata
2022,RA-43,Aluno-43,2006,16,Feminino,Quartzo
2022,RA-44,Aluno-44,2005,17,Feminino,Quartzo
2022,RA-45,Aluno-45,2007,15,Feminino,Ametista
2022,RA-46,Aluno-46,2005,17,Feminino,Agata
2022,RA-47,Aluno-47,2005,17,Feminino,Quartzo
2022,RA-48,Aluno-48,2007,15,Feminino,Ametista
2022,RA-49,Aluno-49,2005,17,Feminino,Agata
2022,RA-50,Aluno-50,2004,18,Feminino,Ametista
2022,RA-51,Aluno-51,2005,17,Feminino,Agata
2022,RA-52,Aluno-52,2009,13,Masculino,Ametista
2022,RA-53,Aluno-53,2005,17,Masculino,Agata
2022,RA-54,Aluno-54,2006,16,Feminino,Agata
2022,RA-55,Aluno-55,2006,16,Feminino,Agata
2022,RA-56,Aluno-56,2007,15,Feminino,Topazio
2022,RA-57,Aluno-57,2006,16,Masculino,Ametista
2022,RA-58,Aluno-58,2007,15,Masculino,Topazio
2022,RA-59,Aluno-59,2005,17,Masculino,Ametista
2022,RA-60,Aluno-60,2004,18,Feminino,Quartzo
2022,RA-61,Aluno-61,2007,15,Masculino,Ametista
2022,RA-62,Aluno-62,2005,17,Masculino,Ametista
2022,RA-63,Aluno-63,2006,16,Masculino,Topazio
2022,RA-64,Aluno-64,2006,16,Masculino,Ametista
2022,RA-65,Aluno-65,2005,17,Feminino,Ametista
2022,RA-66,Aluno-66,2005,17,Feminino,Quartzo
2022,RA-67,Aluno-67,2006,16,Feminino,Quartzo
2022,RA-68,Aluno-68,2006,16,Masculino,Agata
2022,RA-69,Aluno-69,2006,16,Masculino,Quartzo
2022,RA-70,Aluno-70,2006,16,Feminino,Quartzo
2022,RA-71,Aluno-71,2005,17,Feminino,Quartzo
2022,RA-72,Aluno-72,2005,17,Feminino,Ametista
2022,RA-73,Aluno-73,2005,17,Feminino,Quartzo
2022,RA-74,Aluno-74,2006,16,Masculino,Quartzo
2022,RA-75,Aluno-75,2006,16,Feminino,Quartzo
2022,RA-76,Aluno-76,2007,15,Feminino,Topazio
2022,RA-77,Aluno-77,2006,16,Masculino,Quartzo
2022,RA-78,Aluno-78,2005,17,Masculino,Ametista
2022,RA-79,Aluno-79,2006,16,Feminino,Agata
2022,RA-80,Aluno-80,2006,16,Feminino,Ametista
2022,RA-81,Aluno-81,2008,14,Feminino,Ametista
2022,RA-82,Aluno-82,2005,17,Feminino,Agata
2022,RA-83,Aluno-83,2005,17,Feminino,Agata
2022,RA-84,Aluno-84,2005,17,Feminino,Agata
2022,RA-85,Aluno-85,2007,15,Masculino,Agata
2022,RA-86,Aluno-86,2006,16,Masculino,Ametista
2022,RA-87,Aluno-87,2007,15,Masculino,Topazio
2022,RA-88,Aluno-88,2005,17,Masculino,Ametista
2022,RA-89,Aluno-89,2006,16,Masculino,Ametista
2022,RA-90,Aluno-90,2009,13,Feminino,Topazio
2022,RA-91,Aluno-91,2006,16,Feminino,Agata
2022,RA-92,Aluno-92,2006,16,Feminino,Agata
2022,RA-93,Aluno-93,2007,15,Feminino,Topazio
2022,RA-94,Aluno-94,2007,15,Feminino,Topazio
2022,RA-95,Aluno-95,2005,17,Feminino,Agata
2022,RA-96,Aluno-96,2006,16,Masculino,Ametista
2022,RA-97,Aluno-97,2007,15,Feminino,Ametista
2022,RA-98,Aluno-98,2007,15,Feminino,Topazio
2022,RA-99,Aluno-99,2006,16,Masculino,Agata
2022,RA-100,Aluno-100,2009,13,Feminino,Ametista
2022,RA-101,Aluno-101,2007,15,Feminino,Ametista
2022,RA-102,Aluno-102,2008,14,Masculino,Agata
2022,RA-103,Aluno-103,2009,13,Feminino,Topazio
2022,RA-104,Aluno-104,2004,18,Masculino,Agata
2022,RA-105,Aluno-105,2005,17,Masculino,Agata
2022,RA-106,Aluno-106,2007,15,Feminino,Ametista
2022,RA-107,Aluno-107,2007,15,Feminino,Agata
2022,RA-108,Aluno-108,2005,17,Feminino,Quartzo
2022,RA-109,Aluno-109,2006,16,Masculino,Topazio
2022,RA-110,Aluno-110,2008,14,Masculino,Topazio
2022,RA-111,Aluno-111,2009,13,Feminino,Topazio
2022,RA-112,Aluno-112,2007,15,Feminino,Ametista
2022,RA-113,Aluno-113,2007,15,Feminino,Quartzo
2022,RA-114,Aluno-114,2006,16,Masculino,Quartzo
2022,RA-115,Aluno-115,2006,16,Feminino,Quartzo
2022,RA-116,Aluno-116,2006,16,Feminino,Agata
2022,RA-117,Aluno-117,2007,15,Feminino,Agata
2022,RA-118,Aluno-118,2008,14,Feminino,Quartzo
2022,RA-119,Aluno-119,2008,14,Feminino,Ametista
2022,RA-120,Aluno-120,2007,15,Masculino,Agata
2022,RA-121,Aluno-121,2006,16,Feminino,Ametista
2022,RA-122,Aluno-122,2008,14,Feminino,Quartzo
2022,RA-123,Aluno-123,2006,16,Masculino,Ametista
2022,RA-124,Aluno-124,2008,14,Masculino,Ametista
2022,RA-125,Aluno-125,2007,15,Feminino,Ametista
2022,RA-126,Aluno-126,2007,15,Masculino,Agata
2022,RA-127,Aluno-127,2008,14,Feminino,Topazio
2022,RA-128,Aluno-128,2007,15,Masculino,Quartzo
2022,RA-129,Aluno-129,2007,15,Masculino,Agata
2022,RA-130,Aluno-130,2006,16,Feminino,Quartzo
2022,RA-131,Aluno-131,2007,15,Feminino,Ametista
2022,RA-132,Aluno-132,2008,14,Feminino,Topazio
2022,RA-133,Aluno-133,2007,15,Feminino,Agata
2022,RA-134,Aluno-134,2007,15,Feminino,Agata
2022,RA-135,Aluno-135,2007,15,Feminino,Ametista
2022,RA-136,Aluno-136,2007,15,Masculino,Agata
2022,RA-137,Aluno-137,2005,17,Feminino,Ametista
2022,RA-138,Aluno-138,2007,15,Masculino,Agata
2022,RA-139,Aluno-139,2005,17,Masculino,Quartzo
2022,RA-140,Aluno-140,2008,14,Feminino,Ametista
2022,RA-141,Aluno-141,2008,14,Masculino,Ametista
2022,RA-142,Aluno-142,2008,14,Feminino,Ametista
2022,RA-143,Aluno-143,2009,13,Masculino,Topazio
2022,RA-144,Aluno-144,2008,14,Feminino,Topazio
2022,RA-145,Aluno-145,2006,16,Masculino,Quartzo
2022,RA-146,Aluno-146,2007,15,Feminino,Ametista
2022,RA-147,Aluno-147,2008,14,Feminino,Ametista
